ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Is_parent,Children,Day,Month,Quarter,Year,Tenure,Cluster,Recency,Monetary,Frequency,R,F,M,RFM_Score,Segment,T,CLTV_label
7938,1958,PhD,Partner,51518.0,0,1,2013-10-03,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,3,11,0,57,1,1,3,10,4,2013,15,2,92,29.933333333333334,15,1,3,3,133,At risk,269,Non-profitable
7094,1975,Graduation,Single,58330.0,0,1,2013-12-25,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,40,1,1,25,12,4,2013,12,3,87,46.26086956521739,23,1,5,4,154,Can't loose,186,Non-profitable
3667,1969,Graduation,Partner,80952.0,0,0,2013-02-28,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,3,11,1,46,0,0,28,2,1,2013,22,1,20,73.20833333333333,24,4,5,5,455,Loyal Customers,486,Non-profitable
7723,1979,Graduation,Partner,75507.0,0,0,2014-05-02,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,36,0,0,2,5,2,2014,8,3,56,72.0,20,3,4,5,345,Loyal Customers,58,Non-profitable
3870,1978,PostGraduation,Partner,63855.0,0,0,2013-02-09,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,3,11,0,37,0,0,9,2,1,2013,23,3,28,43.73913043478261,23,4,5,4,454,Loyal Customers,505,Non-profitable
4012,1972,PhD,Partner,62220.0,0,1,2012-08-11,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,3,11,1,43,1,1,11,8,3,2012,29,3,55,68.11111111111111,18,3,4,4,344,Loyal Customers,687,Non-profitable
5909,1964,Graduation,Partner,58512.0,0,1,2013-09-19,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,3,11,0,51,1,1,19,9,3,2013,15,3,25,78.06666666666666,15,4,3,5,435,Potential Loyalists,283,Non-profitable
10470,1979,PostGraduation,Partner,40662.0,1,0,2013-03-15,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,3,11,0,36,1,1,15,3,1,2013,21,0,0,15.333333333333334,6,5,2,2,522,Potential Loyalists,471,Non-profitable
10270,1981,PostGraduation,Partner,35523.0,1,0,2013-10-03,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,3,11,0,34,1,1,3,10,4,2013,15,0,8,11.0,6,5,2,1,521,Potential Loyalists,269,Non-profitable
6887,1967,Graduation,Single,79146.0,1,1,2014-04-24,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,48,1,2,24,4,2,2014,8,2,33,33.1764705882353,17,4,4,3,443,Loyal Customers,66,Non-profitable
6406,1988,PostGraduation,Partner,78285.0,0,0,2013-10-28,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,3,11,0,27,0,0,28,10,4,2013,14,3,13,71.35,20,5,4,5,545,Champions,244,Profitable
7573,1978,PhD,Single,31626.0,1,0,2013-05-10,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,3,11,1,37,1,1,10,5,2,2013,20,0,12,17.2,5,5,1,2,512,New Customers,415,Non-profitable
221,1955,Graduation,Partner,48726.0,0,1,2013-04-27,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,3,11,0,60,1,1,27,4,2,2013,20,0,90,26.88888888888889,9,1,2,3,123,Hibernating,428,Non-profitable
5331,1977,Graduation,Partner,74985.0,0,0,2012-09-11,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,3,11,0,38,0,0,11,9,3,2012,28,1,8,116.8125,16,5,4,5,545,Champions,656,Non-profitable
1911,1987,Graduation,Partner,67430.0,0,0,2012-09-05,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,3,11,0,28,0,0,5,9,3,2012,28,3,6,48.71428571428572,28,5,5,4,554,Champions,662,Non-profitable
20,1965,PostGraduation,Partner,46891.0,0,1,2013-09-01,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,50,1,1,1,9,3,2013,16,0,91,26.142857142857142,7,1,2,3,123,Hibernating,301,Non-profitable
8786,1956,PostGraduation,Partner,62058.0,0,1,2013-05-26,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,3,11,0,59,1,1,26,5,2,2013,19,2,52,32.142857142857146,14,3,3,3,333,Need Attention,399,Non-profitable
10582,1979,Graduation,Partner,72063.0,0,1,2013-07-03,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,3,11,0,36,1,1,3,7,3,2013,18,2,3,39.89473684210526,19,5,4,4,544,Champions,361,Non-profitable
1915,1951,PhD,Partner,78939.0,0,0,2013-12-12,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,3,11,0,64,0,0,12,12,4,2013,12,1,57,79.3157894736842,19,3,4,5,345,Loyal Customers,199,Non-profitable
8897,1965,Graduation,Single,42720.0,1,1,2013-04-24,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,3,11,1,50,1,2,24,4,2,2013,20,2,9,38.47058823529412,17,5,4,4,544,Champions,431,Profitable
2371,1972,Graduation,Partner,33622.0,1,1,2013-04-13,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,43,1,2,13,4,2,2013,20,0,22,13.5,6,4,2,2,422,Potential Loyalists,442,Non-profitable
4303,1957,PhD,Partner,6835.0,0,1,2012-12-08,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,3,11,0,58,1,1,8,12,4,2012,25,0,76,137.0,1,2,1,5,215,Hibernating,568,Profitable
6825,1953,Graduation,Partner,41452.0,1,1,2013-03-06,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,62,1,2,6,3,1,2013,22,0,86,5.333333333333333,3,1,1,1,111,Hibernating,480,Non-profitable
1072,1965,PhD,Single,40760.0,0,1,2013-08-30,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,3,11,0,50,1,1,30,8,3,2013,16,0,64,15.5,6,2,2,2,222,Hibernating,303,Non-profitable
4964,1958,PhD,Partner,74250.0,0,0,2014-01-26,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,3,11,0,57,0,0,26,1,1,2014,11,3,90,68.11764705882354,17,1,4,4,144,At risk,154,Non-profitable
2461,1955,PostGraduation,Single,51124.0,1,1,2013-12-18,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,3,11,0,60,1,2,18,12,4,2013,12,0,79,10.75,4,2,1,1,211,Hibernating,193,Non-profitable
10736,1971,Graduation,Single,72258.0,0,1,2013-09-12,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,3,11,0,44,1,1,12,9,3,2013,15,1,28,76.25,20,4,4,5,445,Loyal Customers,290,Non-profitable
10839,1976,Graduation,Partner,36283.0,1,1,2014-04-14,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,3,11,0,39,1,2,14,4,2,2014,8,0,42,7.25,4,3,1,1,311,About to sleep,76,Non-profitable
49,1970,Graduation,Single,20587.0,1,0,2014-05-11,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0,45,1,1,11,5,2,2014,7,0,39,6.25,4,4,1,1,411,Promising,49,Non-profitable
4290,1972,Graduation,Partner,30467.0,1,0,2014-03-19,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,43,1,1,19,3,1,2014,9,0,8,8.0,3,5,1,1,511,New Customers,102,Non-profitable
10219,1972,Graduation,Partner,31590.0,1,0,2013-06-18,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,43,1,1,18,6,2,2013,18,0,40,9.5,4,3,1,1,311,About to sleep,376,Non-profitable
4211,1986,UnderGraduation,Partner,20425.0,1,0,2012-10-29,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,29,1,1,29,10,4,2012,26,0,5,11.4,5,5,1,2,512,New Customers,608,Non-profitable
1135,1960,PostGraduation,Partner,17144.0,1,1,2014-02-15,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0,55,1,2,15,2,1,2014,10,0,96,6.714285714285714,7,1,2,1,121,Hibernating,134,Non-profitable
6299,1968,PhD,Single,42564.0,0,1,2013-01-02,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,3,11,1,47,1,1,2,1,1,2013,24,2,28,45.16666666666666,18,4,4,4,444,Loyal Customers,543,Non-profitable
10846,1978,PostGraduation,Partner,43783.0,1,0,2014-05-29,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,3,11,0,37,1,1,29,5,2,2014,7,2,22,39.3125,16,4,4,4,444,Loyal Customers,31,Non-profitable
347,1976,Graduation,Single,40780.0,0,1,2012-09-08,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,3,11,0,39,1,1,8,9,3,2012,28,2,30,29.0,13,4,3,3,433,Potential Loyalists,659,Non-profitable
6543,1945,PostGraduation,Partner,62847.0,0,0,2013-01-15,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,3,11,0,70,0,0,15,1,1,2013,23,1,45,124.0,13,3,3,5,335,Need Attention,530,Non-profitable
10446,1957,PhD,Partner,82017.0,0,0,2012-11-07,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,3,11,1,58,0,0,7,11,4,2012,26,2,58,45.5625,16,3,4,4,344,Loyal Customers,599,Non-profitable
3479,1950,Graduation,Single,16813.0,0,0,2013-07-19,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,3,11,0,65,0,0,19,7,3,2013,17,0,49,10.0,5,3,1,1,311,About to sleep,345,Non-profitable
11075,1978,Graduation,Partner,51267.0,1,1,2013-10-29,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,3,11,0,37,1,2,29,10,4,2013,14,0,37,24.545454545454547,11,4,3,3,433,Potential Loyalists,243,Non-profitable
4442,1961,Graduation,Single,46524.0,0,1,2013-04-05,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,3,11,0,54,1,1,5,4,2,2013,21,0,70,25.285714285714285,7,2,2,3,223,Hibernating,450,Non-profitable
199,1962,PostGraduation,Single,45183.0,0,0,2013-01-20,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,3,11,0,53,0,0,20,1,1,2013,23,0,33,26.25,12,4,3,3,433,Potential Loyalists,525,Non-profitable
796,1965,PostGraduation,Single,60161.0,0,1,2012-10-23,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,3,11,0,50,1,1,23,10,4,2012,26,3,17,46.56521739130435,23,5,5,4,554,Champions,614,Non-profitable
3749,1973,Graduation,Partner,73926.0,0,0,2013-03-02,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,3,11,0,42,0,0,2,3,1,2013,22,1,54,68.69565217391305,23,3,5,5,355,Loyal Customers,484,Non-profitable
8523,1968,Graduation,Partner,19329.0,1,0,2013-12-14,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,3,11,0,47,1,1,14,12,4,2013,12,0,39,8.571428571428571,7,4,2,1,421,Potential Loyalists,197,Non-profitable
310,1970,PostGraduation,Partner,61872.0,0,1,2013-12-13,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,3,11,0,45,1,1,13,12,4,2013,12,2,81,33.705882352941174,17,1,4,3,143,At risk,198,Non-profitable
8629,1956,Graduation,Single,46984.0,1,1,2013-03-26,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,3,11,0,59,1,2,26,3,1,2013,21,0,71,10.25,4,2,1,1,211,Hibernating,460,Non-profitable
236,1951,Graduation,Partner,34838.0,1,1,2013-01-19,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,3,11,0,64,1,2,19,1,1,2013,23,0,62,24.285714285714285,7,2,2,3,223,Hibernating,526,Non-profitable
9930,1944,PhD,Single,82716.0,0,0,2013-11-05,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,3,11,0,71,0,0,5,11,4,2013,14,3,8,43.22222222222222,27,5,5,4,554,Champions,236,Non-profitable
3483,1958,Graduation,Partner,48192.0,0,0,2013-04-06,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,3,11,1,57,0,0,6,4,2,2013,21,1,76,69.36363636363636,22,2,5,5,255,Can't loose,449,Non-profitable
4599,1976,PostGraduation,Partner,49681.0,0,2,2013-11-04,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,3,11,0,39,1,2,4,11,4,2013,14,2,66,30.53333333333333,15,2,3,3,233,At risk,237,Non-profitable
7326,1971,PostGraduation,Partner,56850.0,0,1,2014-03-23,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,3,11,0,44,1,1,23,3,1,2014,9,0,83,12.6,5,1,1,2,112,Hibernating,98,Non-profitable
7352,1957,Graduation,Partner,55267.0,0,1,2013-10-21,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,3,11,0,58,1,1,21,10,4,2013,14,2,28,31.153846153846157,13,4,3,3,433,Potential Loyalists,251,Non-profitable
2350,1972,Graduation,Partner,59666.0,1,1,2013-03-22,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,3,11,0,43,1,2,22,3,1,2013,21,3,87,79.0,13,1,3,5,135,At risk,464,Non-profitable
9145,1972,Graduation,Single,72504.0,0,1,2013-04-06,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,3,11,0,43,1,1,6,4,2,2013,21,1,43,73.9,20,3,4,5,345,Loyal Customers,449,Non-profitable
2964,1981,Graduation,Partner,26872.0,0,0,2013-10-16,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,3,11,0,34,0,0,16,10,4,2013,14,0,0,18.0,4,5,1,2,512,New Customers,256,Non-profitable
5585,1972,Graduation,Single,21359.0,1,0,2013-04-20,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,1,43,1,1,20,4,2,2013,20,0,1,9.6,5,5,1,1,511,New Customers,435,Non-profitable
9687,1975,Graduation,Single,73170.0,0,0,2014-05-31,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,3,11,0,40,0,0,31,5,2,2014,7,2,1,48.4,15,5,3,4,534,Potential Loyalists,29,Non-profitable
3732,1955,PostGraduation,Partner,52750.0,0,1,2013-02-04,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,3,11,0,60,1,1,4,2,1,2013,23,3,72,40.95238095238095,21,2,5,4,254,Can't loose,510,Non-profitable
6303,1986,PhD,Partner,91820.0,0,0,2013-11-23,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,3,11,0,29,0,0,23,11,4,2013,13,1,72,68.04545454545455,22,2,5,4,254,Can't loose,218,Non-profitable
11176,1970,PhD,Partner,65968.0,0,1,2014-05-12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,3,11,0,45,1,1,12,5,2,2014,7,2,12,30.9375,16,5,4,3,543,Champions,48,Profitable
2986,1976,Graduation,Partner,30772.0,1,1,2014-03-12,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,39,1,2,12,3,1,2014,9,0,89,6.666666666666667,3,1,1,1,111,Hibernating,109,Non-profitable
7462,1954,Graduation,Single,22507.0,0,0,2012-11-24,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,3,11,0,61,0,0,24,11,4,2012,25,2,67,35.625,16,2,4,3,243,At risk,582,Non-profitable
3900,1972,Graduation,Partner,65685.0,0,1,2014-03-29,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,43,1,1,29,3,1,2014,9,2,54,38.45,20,3,4,4,344,Loyal Customers,92,Non-profitable
7034,1978,PostGraduation,Partner,25804.0,1,0,2013-09-01,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,3,11,0,37,1,1,1,9,3,2013,16,0,34,11.0,5,4,1,1,411,Promising,301,Non-profitable
9493,1980,PhD,Single,76412.0,0,0,2013-05-05,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,3,11,1,35,0,0,5,5,2,2013,20,1,15,106.3529411764706,17,5,4,5,545,Champions,420,Non-profitable
1143,1972,Graduation,Partner,22063.0,1,0,2013-08-08,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,3,11,0,43,1,1,8,8,3,2013,17,0,43,11.0,5,3,1,1,311,About to sleep,325,Non-profitable
1,1961,Graduation,Single,57091.0,0,0,2014-06-15,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,3,11,1,54,0,0,15,6,2,2014,6,2,0,33.94117647058823,17,5,4,3,543,Champions,14,Non-profitable
3855,1963,Graduation,Partner,22419.0,0,0,2013-04-18,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,3,11,0,52,0,0,18,4,2,2013,20,0,74,23.142857142857142,7,2,2,2,222,Hibernating,437,Non-profitable
5536,1959,Graduation,Partner,87771.0,0,1,2013-05-22,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,3,11,1,56,1,1,22,5,2,2013,19,1,61,103.0,19,2,4,5,245,At risk,403,Non-profitable
5989,1959,PostGraduation,Single,78353.0,0,1,2013-04-16,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,3,11,0,56,1,1,16,4,2,2013,20,1,51,68.52173913043478,23,3,5,5,355,Loyal Customers,439,Non-profitable
9499,1954,Graduation,Partner,93404.0,1,2,2013-05-07,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,3,11,0,61,1,3,7,5,2,2013,20,1,97,115.42857142857144,14,1,3,5,135,At risk,418,Non-profitable
6768,1962,Graduation,Single,37859.0,1,2,2013-01-12,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,53,1,3,12,1,1,2013,23,0,75,9.0,4,2,1,1,211,Hibernating,533,Profitable
2150,1958,PhD,Single,80995.0,0,1,2013-05-11,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,3,11,0,57,1,1,11,5,2,2013,20,1,83,70.57142857142857,21,1,5,5,155,Can't loose,414,Non-profitable
6646,1984,Graduation,Partner,16529.0,1,0,2014-03-01,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,31,1,1,1,3,1,2014,10,0,23,5.5,4,4,1,1,411,Promising,120,Non-profitable
4887,1976,PhD,Single,55412.0,1,1,2013-11-22,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,3,11,0,39,1,2,22,11,4,2013,13,0,65,12.6,5,2,1,2,212,Hibernating,219,Non-profitable
8560,1992,Graduation,Single,48789.0,0,0,2012-09-10,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,3,11,0,23,0,0,10,9,3,2012,28,2,94,40.0,17,1,4,4,144,At risk,657,Non-profitable
3321,1967,PhD,Partner,56575.0,0,2,2013-05-05,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,3,11,0,48,1,2,5,5,2,2013,20,2,42,31.88235294117647,17,3,4,3,343,Loyal Customers,420,Non-profitable
11003,1980,PostGraduation,Partner,25130.0,1,0,2013-10-02,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,3,11,0,35,1,1,2,10,4,2013,15,0,10,10.0,5,5,1,1,511,New Customers,270,Non-profitable
10402,1967,Graduation,Partner,35441.0,1,1,2013-02-14,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,48,1,2,14,2,1,2013,22,0,94,9.75,4,1,1,1,111,Hibernating,500,Non-profitable
9904,1956,Graduation,Partner,71391.0,0,1,2013-03-29,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,3,11,0,59,1,1,29,3,1,2013,21,3,50,45.34782608695652,23,3,5,4,354,Loyal Customers,457,Non-profitable
6141,1972,PostGraduation,Single,49494.0,1,0,2013-04-25,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,3,11,0,43,1,1,25,4,2,2013,20,2,46,32.083333333333336,12,3,3,3,333,Need Attention,430,Non-profitable
5687,1980,Graduation,Single,81702.0,0,0,2012-09-23,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,3,11,0,35,0,0,23,9,3,2012,27,1,98,62.80769230769231,26,1,5,4,154,Can't loose,644,Non-profitable
10856,1980,PostGraduation,Single,45889.0,0,1,2013-07-02,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,3,11,0,35,1,1,2,7,3,2013,18,0,42,11.5,4,3,1,2,312,About to sleep,362,Non-profitable
5121,1977,Graduation,Single,56628.0,0,1,2014-03-21,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,3,11,0,38,1,1,21,3,1,2014,9,2,30,42.27777777777778,18,4,4,4,444,Loyal Customers,100,Non-profitable
4186,1950,Graduation,Partner,34026.0,1,1,2013-08-05,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,65,1,2,5,8,3,2013,17,0,11,12.666666666666666,6,5,2,2,522,Potential Loyalists,328,Non-profitable
368,1974,Graduation,Partner,40049.0,0,1,2012-11-29,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,3,11,0,41,1,1,29,11,4,2012,25,0,61,26.363636363636363,11,2,3,3,233,At risk,577,Non-profitable
3312,1988,Graduation,Single,34176.0,1,0,2014-05-12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,27,1,1,12,5,2,2014,7,0,12,12.714285714285714,7,5,2,2,522,Potential Loyalists,48,Non-profitable
11121,1981,Graduation,Partner,19419.0,1,0,2012-11-10,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,3,11,0,34,1,1,10,11,4,2012,26,0,76,10.0,7,2,2,1,221,Hibernating,596,Non-profitable
5332,1960,PostGraduation,Partner,82504.0,0,0,2013-07-27,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,3,11,0,55,0,0,27,7,3,2013,17,3,2,66.625,16,5,4,4,544,Champions,337,Non-profitable
5848,1970,Graduation,Partner,81205.0,0,0,2014-01-13,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,3,11,1,45,0,0,13,1,1,2014,11,1,43,111.61111111111111,18,3,4,5,345,Loyal Customers,167,Non-profitable
10343,1991,PostGraduation,Single,61618.0,0,0,2012-09-29,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,3,11,0,24,0,0,29,9,3,2012,27,3,27,79.11764705882354,17,4,4,5,445,Loyal Customers,638,Profitable
5935,1956,PostGraduation,Single,55284.0,0,1,2012-12-24,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,3,11,0,59,1,1,24,12,4,2012,24,2,60,38.2,20,2,4,4,244,At risk,552,Non-profitable
2895,1963,Graduation,Single,49980.0,0,1,2013-10-23,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,3,11,0,52,1,1,23,10,4,2013,14,0,79,21.666666666666668,9,2,2,2,222,Hibernating,249,Non-profitable
10262,1980,Graduation,Partner,15072.0,2,0,2013-05-10,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,3,11,0,35,1,2,10,5,2,2013,20,0,96,7.571428571428571,7,1,2,1,121,Hibernating,415,Non-profitable
7848,1974,Graduation,Single,49166.0,0,1,2013-06-13,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,3,11,0,41,1,1,13,6,2,2013,18,2,17,33.45454545454545,11,5,3,3,533,Potential Loyalists,381,Non-profitable
9477,1954,PhD,Partner,65324.0,0,1,2014-01-11,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,3,11,0,61,1,1,11,1,1,2014,11,2,0,32.0,17,5,4,3,543,Champions,169,Non-profitable
4856,1957,PostGraduation,Partner,82347.0,0,0,2012-11-06,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,3,11,0,58,0,0,6,11,4,2012,26,1,38,77.20833333333333,24,4,5,5,455,Loyal Customers,600,Non-profitable
5794,1974,PhD,Partner,46374.0,0,1,2014-03-17,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,3,11,1,41,1,1,17,3,1,2014,9,2,1,29.73333333333333,15,5,3,3,533,Potential Loyalists,104,Non-profitable
1456,1979,Graduation,Single,60474.0,0,1,2013-04-01,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,36,1,1,1,4,2,2013,21,3,25,49.16666666666666,24,4,5,4,454,Loyal Customers,454,Non-profitable
4877,1973,PostGraduation,Partner,38576.0,0,1,2014-03-04,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,42,1,1,4,3,1,2014,10,0,2,10.25,4,5,1,1,511,New Customers,117,Non-profitable
425,1985,Graduation,Partner,55357.0,2,0,2013-02-19,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,3,11,0,30,1,2,19,2,1,2013,22,2,66,38.26315789473684,19,2,4,4,244,At risk,495,Non-profitable
3007,1966,Graduation,Partner,37758.0,1,1,2012-10-04,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,49,1,2,4,10,4,2012,27,0,49,10.0,4,3,1,1,311,About to sleep,633,Non-profitable
1031,1989,PostGraduation,Partner,85710.0,0,0,2013-05-05,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,3,11,0,26,0,0,5,5,2,2013,20,3,5,42.48,25,5,5,4,554,Champions,420,Non-profitable
4297,1969,Graduation,Partner,23228.0,1,0,2014-01-26,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,46,1,1,26,1,1,2014,11,0,71,8.0,5,2,1,1,211,Hibernating,154,Profitable
807,1969,PostGraduation,Partner,44602.0,1,1,2014-02-15,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,3,11,0,46,1,2,15,2,1,2014,10,0,35,26.545454545454547,11,4,3,3,433,Potential Loyalists,134,Non-profitable
9553,1987,Graduation,Partner,7500.0,0,0,2013-01-09,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,3,11,0,28,0,0,9,1,1,2013,24,0,94,5.0,3,1,1,1,111,Hibernating,536,Non-profitable
4271,1989,PostGraduation,Partner,38683.0,1,0,2012-10-04,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,3,11,0,26,1,1,4,10,4,2012,27,2,80,31.0,11,1,3,3,133,At risk,633,Non-profitable
4120,1975,PostGraduation,Single,49514.0,1,0,2013-12-17,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,3,11,0,40,1,1,17,12,4,2013,12,2,61,33.54545454545455,11,2,3,3,233,At risk,194,Non-profitable
2036,1973,PhD,Partner,57906.0,0,1,2013-06-11,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,3,11,0,42,1,1,11,6,2,2013,18,2,29,28.642857142857142,14,4,3,3,433,Potential Loyalists,383,Non-profitable
115,1966,PostGraduation,Single,43456.0,0,1,2013-03-26,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,3,11,0,49,1,1,26,3,1,2013,21,2,0,28.071428571428573,14,5,3,3,533,Potential Loyalists,460,Non-profitable
